"OWNER","OBJECT_NAME","OBJECT_TYPE"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
"A_RAIABD","UX_TB_PRODUTO_ESTQ_DIARIO_01","INDEX SUBPARTITION"
